Customer ID,Customer Name,Segment,Country,loyalCard,avgMonthlyCharges,gender
GD-14590,Giulietta Dortch,Corporate,United States,0,1697.6256410423505,
RA-19885,Ruben Ausman,Corporate,United States,0,1262.633855644649,
DB-13555,Dorothy Badders,Corporate,United States,0,1314.1496041775497,
DB-13555,Dorothy Badders,Corporate,United States,0,1701.4350995446096,
RL-19615,Rob Lucas,Consumer,United States,0,3098.1322756235886,
RL-19615,Rob Lucas,Consumer,United States,0,1168.0663551960945,
RL-19615,Rob Lucas,Consumer,United States,1,3111.651047150851,
RL-19615,Rob Lucas,Consumer,United States,1,2292.484793689139,
RL-19615,Rob Lucas,Consumer,United States,1,428.08734858413726,
RL-19615,Rob Lucas,Consumer,United States,0,3194.796820883717,
RB-19465,Rick Bensley,Home Office,United States,1,1134.4000219624716,
RB-19465,Rick Bensley,Home Office,United States,1,2967.861468853965,
RB-19465,Rick Bensley,Home Office,United States,1,2022.808606019803,
JF-15295,Jason Fortune-,Consumer,United States,1,3242.332823979912,
JF-15295,Jason Fortune-,Consumer,United States,1,3345.293578567811,
RW-19690,Robert Waldorf,Consumer,United States,0,2988.2493173634225,
RW-19690,Robert Waldorf,Consumer,United States,1,6.127130560975786,
VG-21790,Vivek Gonzalez,Consumer,United States,0,200.54563384125944,
JM-15265,Janet Molinari,Corporate,United States,1,2981.628957779515,
JM-15265,Janet Molinari,Corporate,United States,0,1266.6261451636717,
JM-15265,Janet Molinari,Corporate,United States,0,1981.37988667168,
JM-15265,Janet Molinari,Corporate,United States,1,1628.8535961630676,
BE-11455,Brad Eason,Home Office,United States,0,2509.323898872541,
CB-12535,Claudia Bergmann,Corporate,United States,1,673.9393181236628,
CB-12535,Claudia Bergmann,Corporate,United States,0,567.508305563596,
CB-12535,Claudia Bergmann,Corporate,United States,0,2797.5171722390387,
CB-12535,Claudia Bergmann,Corporate,United States,1,1212.9648850052895,
SD-20485,Shirley Daniels,Home Office,United States,0,3423.045781132346,
SG-20890,Susan Gilcrest,Corporate,United States,0,3287.026104304368,
TS-21430,Tom Stivers,Corporate,United States,1,1254.9187190623986,
TS-21430,Tom Stivers,Corporate,United States,1,2633.2322983706417,
DK-13225,Dean Katz,Corporate,United States,1,3419.2048083491823,
DK-13225,Dean Katz,Corporate,United States,0,2551.8091622271795,
DK-13225,Dean Katz,Corporate,United States,0,2127.673055339492,
DK-13225,Dean Katz,Corporate,United States,0,2697.073441783692,
ML-17395,Marina Lichtenstein,Corporate,United States,0,1169.4822928969888,
MA-17560,Matt Abelman,Home Office,United States,0,722.2798620979348,
MA-17560,Matt Abelman,Home Office,United States,1,1667.3136426354229,
MA-17560,Matt Abelman,Home Office,United States,0,2526.4676177676306,
LR-17035,Lisa Ryan,Corporate,United States,1,878.8190317099253,
LR-17035,Lisa Ryan,Corporate,United States,1,1490.028215472486,
LR-17035,Lisa Ryan,Corporate,United States,0,826.5592831608054,
BE-11335,Bill Eplett,Home Office,United States,0,289.43523637544047,
CC-12145,Charles Crestani,Consumer,United States,0,3165.9398275386325,
CC-12145,Charles Crestani,Consumer,United States,0,3301.668791144812,
CC-12145,Charles Crestani,Consumer,United States,1,1023.0448220642284,
CC-12145,Charles Crestani,Consumer,United States,0,1977.5397099195704,
BD-11770,Bryan Davis,Consumer,United States,0,2920.710723786745,
JK-15640,Jim Kriz,Home Office,United States,1,2779.021493119995,
DB-13615,Doug Bickford,Consumer,United States,0,3279.059471951497,
RR-19525,Rick Reed,Corporate,United States,0,3220.9592359524545,
RR-19525,Rick Reed,Corporate,United States,1,677.65855522184,
SV-20935,Susan Vittorini,Consumer,United States,0,352.89716330579347,
RB-19465,Rick Bensley,Home Office,United States,0,2182.580752156266,
RB-19465,Rick Bensley,Home Office,United States,1,123.24721957127409,
RB-19465,Rick Bensley,Home Office,United States,0,2046.587363330232,
RB-19465,Rick Bensley,Home Office,United States,1,962.6199244794774,
MV-18190,Mike Vittorini,Consumer,United States,0,647.7218190014167,
EH-14185,Evan Henry,Consumer,United States,1,35.55705517665885,
JS-16030,Joy Smith,Consumer,United States,0,2804.42795982248,
JS-16030,Joy Smith,Consumer,United States,1,3337.797911181656,
JS-16030,Joy Smith,Consumer,United States,0,3453.901122818282,
JS-16030,Joy Smith,Consumer,United States,1,1656.325769012708,
JS-16030,Joy Smith,Consumer,United States,1,1927.764225845979,
JS-16030,Joy Smith,Consumer,United States,0,618.9884974360093,
ES-14020,Erica Smith,Consumer,United States,1,1685.950828996438,
ES-14020,Erica Smith,Consumer,United States,0,656.0386531088567,
ES-14020,Erica Smith,Consumer,United States,0,814.8675564026923,
NS-18640,Noel Staavos,Corporate,United States,0,1713.1815800489164,
NS-18640,Noel Staavos,Corporate,United States,0,1437.1460328453315,
NS-18640,Noel Staavos,Corporate,United States,0,1337.043900165708,
NS-18640,Noel Staavos,Corporate,United States,1,86.36996259933194,
NS-18640,Noel Staavos,Corporate,United States,0,2380.7249398091776,
SH-19975,Sally Hughsby,Corporate,United States,0,1753.004813599223,
SH-19975,Sally Hughsby,Corporate,United States,1,655.6196648746127,
SH-19975,Sally Hughsby,Corporate,United States,0,116.25604072618889,
RF-19345,Randy Ferguson,Corporate,United States,0,2499.770325138573,
RF-19345,Randy Ferguson,Corporate,United States,0,203.37977336731555,
DL-12865,Dan Lawera,Consumer,United States,1,747.2108168324069,
AG-10390,Allen Goldenen,Consumer,United States,0,1014.7010149000654,
SW-20245,Scot Wooten,Consumer,United States,0,2378.1727989710093,
KN-16390,Katherine Nockton,Corporate,United States,1,2183.312919121961,
GB-14530,George Bell,Corporate,United States,0,413.67771110150966,
CL-12565,Clay Ludtke,Consumer,United States,1,1539.2403268248831,
CL-12565,Clay Ludtke,Consumer,United States,1,1436.2522663480927,
CL-12565,Clay Ludtke,Consumer,United States,1,2633.0479479165606,
CL-12565,Clay Ludtke,Consumer,United States,0,1062.621728867717,
CL-12565,Clay Ludtke,Consumer,United States,1,2786.759368274392,
KF-16285,Karen Ferguson,Home Office,United States,1,972.8356938441776,
KF-16285,Karen Ferguson,Home Office,United States,0,2434.6989559265403,
AY-10555,Andy Yotov,Corporate,United States,0,3179.041154112502,
AY-10555,Andy Yotov,Corporate,United States,1,13.958587074704909,
AY-10555,Andy Yotov,Corporate,United States,0,2480.928442691165,
AY-10555,Andy Yotov,Corporate,United States,1,1623.055432105311,
BD-11635,Brian Derr,Consumer,United States,0,313.165056008134,
HG-15025,Hunter Glantz,Consumer,United States,1,1260.919676162089,
HG-15025,Hunter Glantz,Consumer,United States,1,3455.834768053352,
CB-12025,Cassandra Brandow,Consumer,United States,1,2081.541905935125,
LS-16945,Linda Southworth,Corporate,United States,1,2142.4413521436627,
DM-13015,Darrin Martin,Consumer,United States,1,2178.934229216896,
DM-13015,Darrin Martin,Consumer,United States,0,1163.3843738090045,
AC-10615,Ann Chong,Corporate,United States,1,2563.3820655613345,
AC-10615,Ann Chong,Corporate,United States,1,1478.8140223035966,
LT-17110,Liz Thompson,Consumer,United States,1,3410.791893677108,
TB-21250,Tim Brockman,Consumer,United States,1,2993.623484685841,
AH-10585,Angele Hood,Consumer,United States,1,1433.0514349399505,
SS-20140,Saphhira Shifley,Corporate,United States,0,2849.685899459687,
TD-20995,Tamara Dahlen,Consumer,United States,0,292.8984125398101,
PP-18955,Paul Prost,Home Office,United States,1,381.7879157238089,
PG-18820,Patrick Gardner,Consumer,United States,0,683.7453742383749,
PG-18820,Patrick Gardner,Consumer,United States,0,1840.7209783031608,
AA-10645,Anna Andreadi,Consumer,United States,0,2661.4750370778524,
AA-10645,Anna Andreadi,Consumer,United States,0,2234.497528405034,
AA-10645,Anna Andreadi,Consumer,United States,1,2855.3215044304798,
AA-10645,Anna Andreadi,Consumer,United States,0,2222.998021100871,
FA-14230,Frank Atkinson,Corporate,United States,0,2472.4021909334438,
FA-14230,Frank Atkinson,Corporate,United States,0,941.8866830720042,
TB-21520,Tracy Blumstein,Consumer,United States,1,3437.263735469218,
AH-10075,Adam Hart,Corporate,United States,0,1523.2336184470007,
AH-10075,Adam Hart,Corporate,United States,0,422.34638746884025,
CP-12085,Cathy Prescott,Corporate,United States,0,3051.0326291938995,
BF-11215,Benjamin Farhat,Home Office,United States,0,3110.5298247255505,
CP-12340,Christine Phan,Corporate,United States,0,1651.607591876463,
CP-12340,Christine Phan,Corporate,United States,1,2275.701575511429,
LS-17245,Lynn Smith,Consumer,United States,0,2511.5012400904625,
TS-21655,Trudy Schmidt,Consumer,United States,1,107.91719375117331,
TS-21655,Trudy Schmidt,Consumer,United States,1,96.84965973517716,
JS-15940,Joni Sundaresam,Home Office,United States,0,3072.2305172340184,
JS-15940,Joni Sundaresam,Home Office,United States,1,578.0744583931918,
JS-15940,Joni Sundaresam,Home Office,United States,0,1530.2338286939912,
NF-18385,Natalie Fritzler,Consumer,United States,1,2911.2292036115127,
NF-18385,Natalie Fritzler,Consumer,United States,0,2365.007921011996,
KN-16705,Kristina Nunn,Home Office,United States,1,1339.2798097394589,
KN-16705,Kristina Nunn,Home Office,United States,0,2768.4636369872014,
GA-14725,Guy Armstrong,Consumer,United States,0,2138.870818207298,
EH-14125,Eugene Hildebrand,Home Office,United States,1,869.6000141677179,
EH-14125,Eugene Hildebrand,Home Office,United States,1,1716.8219107094633,
RA-19285,Ralph Arnett,Consumer,United States,0,483.76771494519,
RA-19285,Ralph Arnett,Consumer,United States,0,648.1809569833397,
RA-19285,Ralph Arnett,Consumer,United States,1,749.4523685809858,
TT-21070,Ted Trevino,Consumer,United States,1,312.9621644277737,
AH-10465,Amy Hunt,Consumer,United States,1,596.1680538810896,
CC-12430,Chuck Clark,Home Office,United States,0,704.1833954194839,
CC-12430,Chuck Clark,Home Office,United States,0,351.60344547180785,
CC-12430,Chuck Clark,Home Office,United States,0,1001.3295694139003,
KD-16495,Keith Dawkins,Corporate,United States,1,1147.65700874269,
BG-11035,Barry Gonzalez,Consumer,United States,1,1757.1197061908872,
BG-11035,Barry Gonzalez,Consumer,United States,0,2971.247343943387,
BG-11035,Barry Gonzalez,Consumer,United States,1,3054.633752294974,
FH-14365,Fred Hopkins,Corporate,United States,1,2127.1596566281887,
FH-14365,Fred Hopkins,Corporate,United States,0,2937.6862591477934,
PG-18820,Patrick Gardner,Consumer,United States,0,1726.738273788168,
PG-18820,Patrick Gardner,Consumer,United States,1,1804.869581190804,
PG-18820,Patrick Gardner,Consumer,United States,0,1593.2958555144005,
PG-18820,Patrick Gardner,Consumer,United States,1,3176.0132212603203,
NZ-18565,Nick Zandusky,Home Office,United States,1,1220.2394342392413,
TB-21595,Troy Blackwell,Consumer,United States,1,643.3655497300902,
JE-15475,Jeremy Ellison,Consumer,United States,0,2835.5216328595225,
JE-15475,Jeremy Ellison,Consumer,United States,0,2342.6751041648918,
JE-15475,Jeremy Ellison,Consumer,United States,0,773.2872773756264,
JE-15475,Jeremy Ellison,Consumer,United States,0,1655.8010828976655,
JE-15475,Jeremy Ellison,Consumer,United States,0,2267.6774902790157,
EH-13945,Eric Hoffmann,Consumer,United States,0,36.90048573169507,
BF-10975,Barbara Fisher,Corporate,United States,1,2271.6618292992853,
PC-18745,Pamela Coakley,Corporate,United States,0,1060.7342526113189,
SV-20365,Seth Vernon,Consumer,United States,1,1532.8315973544886,
SV-20365,Seth Vernon,Consumer,United States,1,1472.0320509357766,
SV-20365,Seth Vernon,Consumer,United States,0,2502.3741505478497,
SV-20365,Seth Vernon,Consumer,United States,0,1759.231830900133,
SV-20365,Seth Vernon,Consumer,United States,1,2607.3687148102304,
SV-20365,Seth Vernon,Consumer,United States,0,3274.7839118747725,
SV-20365,Seth Vernon,Consumer,United States,0,1450.7610291634655,
SV-20365,Seth Vernon,Consumer,United States,0,2718.1229368355425,
SV-20365,Seth Vernon,Consumer,United States,0,2379.0409435463407,
SV-20365,Seth Vernon,Consumer,United States,0,3190.780303900241,
SV-20365,Seth Vernon,Consumer,United States,0,2127.271423478907,
SV-20365,Seth Vernon,Consumer,United States,1,2985.0706700392457,
SV-20365,Seth Vernon,Consumer,United States,1,959.5073748002992,
SV-20365,Seth Vernon,Consumer,United States,1,243.631927555573,
Dp-13240,Dean percer,Home Office,United States,1,3010.614070975872,
HR-14830,Harold Ryan,Corporate,United States,1,1358.944330330143,
WB-21850,William Brown,Consumer,United States,1,1719.6855224442916,
WB-21850,William Brown,Consumer,United States,0,802.3681637908247,
AS-10090,Adam Shillingsburg,Consumer,United States,1,2919.765620262744,
AS-10090,Adam Shillingsburg,Consumer,United States,0,3228.824643874278,
SP-20920,Susan Pistek,Consumer,United States,0,1085.4137459793562,
SP-20920,Susan Pistek,Consumer,United States,0,3191.495750649168,
SP-20920,Susan Pistek,Consumer,United States,1,3003.5357371893365,
SP-20920,Susan Pistek,Consumer,United States,0,1509.381259591937,
SP-20920,Susan Pistek,Consumer,United States,0,751.6716385344783,
SP-20650,Stephanie Phelps,Corporate,United States,1,2011.8209970390544,
CM-12655,Corinna Mitchell,Home Office,United States,1,1349.0041354271125,
CM-12655,Corinna Mitchell,Home Office,United States,0,707.3617136115108,
JR-16210,Justin Ritter,Corporate,United States,1,733.4491576108277,
JR-16210,Justin Ritter,Corporate,United States,0,3253.401263339401,
JR-16210,Justin Ritter,Corporate,United States,0,1599.9436502393123,
JR-16210,Justin Ritter,Corporate,United States,1,1459.0696437688484,
CB-12415,Christy Brittain,Consumer,United States,0,1623.2464019758622,
SD-20485,Shirley Daniels,Home Office,United States,0,641.6611149336202,
SS-20140,Saphhira Shifley,Corporate,United States,1,1081.389947042328,
SS-20140,Saphhira Shifley,Corporate,United States,1,541.5348328811629,
SS-20140,Saphhira Shifley,Corporate,United States,1,3244.3669778688964,
EH-13990,Erica Hackney,Consumer,United States,0,1768.6732833565004,
AH-10030,Aaron Hawkins,Corporate,United States,1,352.4795481538532,
EM-14200,Evan Minnotte,Home Office,United States,0,1844.635261990236,
EM-14200,Evan Minnotte,Home Office,United States,1,1449.8863869533504,
TB-21190,Thomas Brumley,Home Office,United States,0,1870.735813073331,
AB-10165,Alan Barnes,Consumer,United States,1,2221.706826000408,
AO-10810,Anthony O'Donnell,Corporate,United States,0,3367.337097094623,
TT-21220,Thomas Thornton,Consumer,United States,0,467.9035747793199,
KN-16705,Kristina Nunn,Home Office,United States,0,2760.298021289213,
KN-16705,Kristina Nunn,Home Office,United States,1,1358.8539453118146,
FO-14305,Frank Olsen,Consumer,United States,0,2011.3075928841404,
GA-14725,Guy Armstrong,Consumer,United States,0,2012.1102563873944,
NC-18415,Nathan Cano,Consumer,United States,1,2056.797296043048,
JF-15190,Jamie Frazer,Consumer,United States,0,2821.977485882205,
JF-15190,Jamie Frazer,Consumer,United States,0,2955.6366740040207,
JF-15190,Jamie Frazer,Consumer,United States,1,468.7495428971268,
JF-15190,Jamie Frazer,Consumer,United States,1,2713.7952234665254,
GT-14710,Greg Tran,Consumer,United States,1,1443.8849544725151,
KM-16660,Khloe Miller,Consumer,United States,0,2030.9808131158616,
PJ-18835,Patrick Jones,Corporate,United States,0,1074.015781554244,
PJ-18835,Patrick Jones,Corporate,United States,0,701.4911316378553,
AC-10660,Anna Chung,Consumer,United States,1,2542.9675088814133,
JG-15310,Jason Gross,Corporate,United States,0,1590.592529352688,
RM-19375,Raymond Messe,Consumer,United States,0,1222.6875642688915,
EK-13795,Eileen Kiefer,Home Office,United States,1,140.03962748850714,
RD-19585,Rob Dowd,Consumer,United States,0,2435.7825686419865,
CV-12805,Cynthia Voltz,Corporate,United States,0,1928.6756509890768,
CV-12805,Cynthia Voltz,Corporate,United States,0,71.30306301393205,
CV-12805,Cynthia Voltz,Corporate,United States,0,549.7714050747104,
CV-12805,Cynthia Voltz,Corporate,United States,0,1620.2574903901068,
AG-10330,Alex Grayson,Consumer,United States,1,2505.661319325543,
AG-10330,Alex Grayson,Consumer,United States,1,1872.8776550014736,
GM-14440,Gary McGarr,Consumer,United States,0,2068.1600064840736,
MC-17605,Matt Connell,Corporate,United States,0,3186.5670195612543,
MC-17605,Matt Connell,Corporate,United States,0,773.6975485020728,
MC-17605,Matt Connell,Corporate,United States,0,2011.6856199725244,
MC-17605,Matt Connell,Corporate,United States,0,903.0874935669088,
MC-17605,Matt Connell,Corporate,United States,0,2712.7139905595595,
MC-17605,Matt Connell,Corporate,United States,0,2604.411706714514,
MC-17605,Matt Connell,Corporate,United States,1,1373.5495842307723,
ES-14020,Erica Smith,Consumer,United States,0,860.6455415927365,
RW-19540,Rick Wilson,Corporate,United States,0,1351.569346009577,
MM-17920,Michael Moore,Consumer,United States,0,1705.8927887167902,
MH-17440,Mark Haberlin,Corporate,United States,0,3404.2644264324376,
MH-17440,Mark Haberlin,Corporate,United States,0,1639.0672071625563,
NZ-18565,Nick Zandusky,Home Office,United States,1,3051.073081526397,
NZ-18565,Nick Zandusky,Home Office,United States,0,390.8046473885881,
NZ-18565,Nick Zandusky,Home Office,United States,1,843.8377584034641,
GB-14575,Giulietta Baptist,Consumer,United States,1,1119.652990058,
GB-14575,Giulietta Baptist,Consumer,United States,1,368.99899526091576,
GB-14575,Giulietta Baptist,Consumer,United States,1,558.680221076179,
GB-14575,Giulietta Baptist,Consumer,United States,1,858.4697567549744,
GB-14575,Giulietta Baptist,Consumer,United States,0,2035.7915012651715,
GB-14575,Giulietta Baptist,Consumer,United States,1,2906.9981607996806,
GB-14575,Giulietta Baptist,Consumer,United States,0,461.9150608371291,
GB-14575,Giulietta Baptist,Consumer,United States,1,961.1678656978962,
GB-14575,Giulietta Baptist,Consumer,United States,0,1355.7287568026827,
DB-13270,Deborah Brumfield,Home Office,United States,0,1328.115471652747,
JK-15625,Jim Karlsson,Consumer,United States,0,2193.6700572147297,
MH-17785,Maya Herman,Corporate,United States,1,353.2482328619609,
MH-17785,Maya Herman,Corporate,United States,0,2667.044431994344,
MH-17785,Maya Herman,Corporate,United States,1,782.4567732886547,
AM-10705,Anne McFarland,Consumer,United States,1,710.5159687640231,
JM-15535,Jessica Myrick,Consumer,United States,0,2899.549166963095,
MW-18220,Mitch Webber,Consumer,United States,1,1137.203718628725,
AG-10330,Alex Grayson,Consumer,United States,1,326.68286472737094,
AG-10330,Alex Grayson,Consumer,United States,0,2276.617239282569,
AG-10330,Alex Grayson,Consumer,United States,0,43.660786244512806,
CM-12160,Charles McCrossin,Consumer,United States,0,499.3339488501677,
CM-12160,Charles McCrossin,Consumer,United States,1,1973.596678249732,
RA-19915,Russell Applegate,Consumer,United States,0,1827.555648997984,
RA-19915,Russell Applegate,Consumer,United States,1,1008.1574043105484,
RA-19915,Russell Applegate,Consumer,United States,1,305.1130559465194,
SB-20185,Sarah Brown,Consumer,United States,1,1009.2842394129112,
SB-20185,Sarah Brown,Consumer,United States,1,418.971767895863,
PK-19075,Pete Kriz,Consumer,United States,1,1236.0535750143822,
SV-20935,Susan Vittorini,Consumer,United States,0,1232.3867535357972,
MG-17650,Matthew Grinstein,Home Office,United States,0,154.90638176771012,
CM-12445,Chuck Magee,Consumer,United States,0,676.4994535302147,
CM-12445,Chuck Magee,Consumer,United States,0,296.38119590534666,
CM-12445,Chuck Magee,Consumer,United States,1,2194.810163779945,
ME-18010,Michelle Ellison,Corporate,United States,0,1218.0127750657605,
YS-21880,Yana Sorensen,Corporate,United States,1,85.46253032052424,
YS-21880,Yana Sorensen,Corporate,United States,0,3073.842537875984,
YS-21880,Yana Sorensen,Corporate,United States,1,2060.7312887829576,
MB-17305,Maria Bertelson,Consumer,United States,0,3290.524770400751,
MB-17305,Maria Bertelson,Consumer,United States,1,2660.7126514200886,
AS-10240,Alan Shonely,Consumer,United States,0,166.13800800260896,
MC-17425,Mark Cousins,Corporate,United States,1,2174.383220823704,
MC-17425,Mark Cousins,Corporate,United States,0,3353.0403118614067,
PG-18820,Patrick Gardner,Consumer,United States,1,1508.638970181124,
JS-16030,Joy Smith,Consumer,United States,0,1671.114798057699,
JS-16030,Joy Smith,Consumer,United States,1,2820.07133305037,
JS-16030,Joy Smith,Consumer,United States,0,584.2485788819896,
JB-16000,Joy Bell-,Consumer,United States,0,2638.931793860647,
DK-12985,Darren Koutras,Consumer,United States,0,968.6870328370424,
DK-12985,Darren Koutras,Consumer,United States,0,1407.8434147473854,
DK-12985,Darren Koutras,Consumer,United States,0,2828.896260389613,
JF-15490,Jeremy Farry,Consumer,United States,1,1521.7249355881156,
JF-15490,Jeremy Farry,Consumer,United States,1,854.5985619478301,
PO-18850,Patrick O'Brill,Consumer,United States,0,2166.0882232473846,
BT-11530,Bradley Talbott,Home Office,United States,0,3287.4327929087,
BT-11530,Bradley Talbott,Home Office,United States,0,485.72004191818405,
NW-18400,Natalie Webber,Consumer,United States,0,1354.1455465264132,
JF-15415,Jennifer Ferguson,Consumer,United States,1,508.5159867619527,
JF-15415,Jennifer Ferguson,Consumer,United States,1,650.2067798718693,
JF-15415,Jennifer Ferguson,Consumer,United States,1,975.1616827651396,
JF-15415,Jennifer Ferguson,Consumer,United States,0,1988.8780004927685,
JF-15415,Jennifer Ferguson,Consumer,United States,1,1066.1679093857372,
AC-10420,Alyssa Crouse,Corporate,United States,0,732.0330320474579,
TB-21280,Toby Braunhardt,Consumer,United States,0,2147.435470540024,
HA-14905,Helen Abelman,Consumer,United States,1,2449.9021988037457,
HA-14905,Helen Abelman,Consumer,United States,1,2800.152255298254,
LH-17155,Logan Haushalter,Consumer,United States,1,2190.2391077755506,
LO-17170,Lori Olson,Corporate,United States,1,3059.5629526186776,
DP-13390,Dennis Pardue,Home Office,United States,0,1785.7390062243512,
CR-12580,Clay Rozendal,Home Office,United States,0,682.4504110710374,
KB-16405,Katrina Bavinger,Home Office,United States,1,2804.1316429810186,
KB-16405,Katrina Bavinger,Home Office,United States,1,1848.580852891157,
KB-16405,Katrina Bavinger,Home Office,United States,0,1568.5908924692517,
ML-17410,Maris LaWare,Consumer,United States,0,2004.3285919183609,
ML-17410,Maris LaWare,Consumer,United States,0,898.7254460741111,
ML-17410,Maris LaWare,Consumer,United States,0,3031.548983608488,
ML-17410,Maris LaWare,Consumer,United States,1,87.8642803276227,
MC-17575,Matt Collins,Consumer,United States,1,1963.575674022048,
VM-21685,Valerie Mitchum,Home Office,United States,1,1127.3440863631574,
VM-21685,Valerie Mitchum,Home Office,United States,0,799.885624503454,
VW-21775,Victoria Wilson,Corporate,United States,1,757.3801208419005,
GK-14620,Grace Kelly,Corporate,United States,1,821.9311632973988,
AT-10435,Alyssa Tate,Home Office,United States,1,1666.418981714231,
AR-10825,Anthony Rawles,Corporate,United States,0,3317.152661828628,
JH-15820,John Huston,Consumer,United States,1,2412.5902862475514,
RA-19285,Ralph Arnett,Consumer,United States,0,1223.1692070131985,
RO-19780,Rose O'Brian,Consumer,United States,1,1854.9028610390533,
LR-17035,Lisa Ryan,Corporate,United States,1,2337.265223956292,
MK-17905,Michael Kennedy,Corporate,United States,0,226.91180341025492,
YS-21880,Yana Sorensen,Corporate,United States,0,2987.1233283683378,
JH-15910,Jonathan Howell,Consumer,United States,1,2880.523811210466,
AT-10735,Annie Thurman,Consumer,United States,1,2147.268889425084,
AT-10735,Annie Thurman,Consumer,United States,0,2045.538899723129,
RM-19675,Robert Marley,Home Office,United States,0,1569.7181470001483,
RM-19675,Robert Marley,Home Office,United States,0,517.9421199119171,
BB-11545,Brenda Bowman,Corporate,United States,1,1377.6104226219682,
BB-11545,Brenda Bowman,Corporate,United States,0,3447.205034055973,
BB-11545,Brenda Bowman,Corporate,United States,1,1726.5540229714163,
AS-10285,Alejandro Savely,Corporate,United States,0,220.5556067198033,
DK-13375,Dennis Kane,Consumer,United States,0,2066.999527434297,
DK-13375,Dennis Kane,Consumer,United States,1,990.3638353443412,
DK-13375,Dennis Kane,Consumer,United States,0,762.0804993332645,
DK-13375,Dennis Kane,Consumer,United States,0,1763.7805686523443,
DK-13375,Dennis Kane,Consumer,United States,1,1192.6974132098685,
DK-13375,Dennis Kane,Consumer,United States,0,3415.0209192976754,
DK-13375,Dennis Kane,Consumer,United States,1,2201.1152834585487,
JH-15910,Jonathan Howell,Consumer,United States,1,669.043314482883,
JK-15205,Jamie Kunitz,Consumer,United States,0,3317.917676746053,
JK-15205,Jamie Kunitz,Consumer,United States,1,2388.601728706268,
EH-13765,Edward Hooks,Corporate,United States,1,3346.808747462092,
EH-13765,Edward Hooks,Corporate,United States,1,2211.55843163094,
VW-21775,Victoria Wilson,Corporate,United States,0,989.4502055190968,
CG-12040,Catherine Glotzbach,Home Office,United States,0,2107.118924922532,
EB-13705,Ed Braxton,Corporate,United States,0,3030.684946529058,
EB-13705,Ed Braxton,Corporate,United States,1,2190.801202636179,
NF-18595,Nicole Fjeld,Home Office,United States,0,934.4969029241528,
NF-18595,Nicole Fjeld,Home Office,United States,0,79.10766695845655,
ME-17725,Max Engle,Consumer,United States,0,394.1213812945792,
AZ-10750,Annie Zypern,Consumer,United States,0,1928.464842344345,
AZ-10750,Annie Zypern,Consumer,United States,1,1696.6646489013065,
RF-19345,Randy Ferguson,Corporate,United States,1,971.1696697463262,
AJ-10780,Anthony Jacobs,Corporate,United States,0,43.67281303815865,
AJ-10780,Anthony Jacobs,Corporate,United States,1,2980.211004093895,
AJ-10780,Anthony Jacobs,Corporate,United States,1,2731.9979745258665,
SF-20965,Sylvia Foulston,Corporate,United States,1,1984.961532770652,
MZ-17335,Maria Zettner,Home Office,United States,1,3446.689864083184,
SB-20170,Sarah Bern,Consumer,United States,0,215.16339897754116,
SB-20170,Sarah Bern,Consumer,United States,1,1619.2738208856542,
AH-10210,Alan Hwang,Consumer,United States,1,1553.6153666683042,
NK-18490,Neil Knudson,Home Office,United States,1,556.4113055025063,
AI-10855,Arianne Irving,Consumer,United States,1,1251.0031876265934,
TP-21565,Tracy Poddar,Corporate,United States,1,1171.586119086288,
TP-21565,Tracy Poddar,Corporate,United States,1,1477.9525676763146,
TP-21565,Tracy Poddar,Corporate,United States,1,1908.367884295694,
TP-21565,Tracy Poddar,Corporate,United States,0,417.03537762688416,
TP-21565,Tracy Poddar,Corporate,United States,1,141.8639652690984,
TP-21565,Tracy Poddar,Corporate,United States,0,1620.3630381512223,
LW-17125,Liz Willingham,Consumer,United States,0,1580.2845741064968,
NG-18355,Nat Gilpin,Corporate,United States,1,1955.457937427608,
NG-18355,Nat Gilpin,Corporate,United States,1,1844.6948856200736,
NG-18355,Nat Gilpin,Corporate,United States,1,3052.470777301221,
NG-18355,Nat Gilpin,Corporate,United States,1,2440.7712006198662,
NG-18355,Nat Gilpin,Corporate,United States,1,1350.4924157440043,
NG-18355,Nat Gilpin,Corporate,United States,0,105.83083479766243,
EB-13750,Edward Becker,Corporate,United States,0,419.81557703466734,
EB-13750,Edward Becker,Corporate,United States,0,2291.114474665115,
SP-20860,Sung Pak,Corporate,United States,0,2377.325982319793,
SP-20545,Sibella Parks,Corporate,United States,0,2846.204414538134,
RB-19795,Ross Baird,Home Office,United States,0,1052.6601534559734,
DB-13660,Duane Benoit,Consumer,United States,0,1735.1501941538738,
NB-18655,Nona Balk,Corporate,United States,0,1376.734910625724,
NB-18655,Nona Balk,Corporate,United States,1,1184.230623596574,
XP-21865,Xylona Preis,Consumer,United States,1,2558.450059399749,
XP-21865,Xylona Preis,Consumer,United States,0,1189.866696441063,
XP-21865,Xylona Preis,Consumer,United States,0,113.37486567534434,
XP-21865,Xylona Preis,Consumer,United States,0,2846.715857801187,
XP-21865,Xylona Preis,Consumer,United States,0,2307.453747718623,
XP-21865,Xylona Preis,Consumer,United States,0,3110.170100094898,
XP-21865,Xylona Preis,Consumer,United States,0,1695.6417347287738,
XP-21865,Xylona Preis,Consumer,United States,0,1837.830594156355,
MH-17455,Mark Hamilton,Consumer,United States,0,2609.389233064375,
MH-17455,Mark Hamilton,Consumer,United States,0,3415.3527321410693,
